Tag,filename,Month,Level
2,1996,Juli,192.0
3,1996,Juli,184.0
4,1996,Juli,178.0
5,1996,Juli,178.0
6,1996,Juli,183.0
7,1996,Juli,189.0
8,1996,Juli,200.0
9,1996,Juli,201.0
10,1996,Juli,219.0
11,1996,Juli,356.0
12,1996,Juli,427.0
13,1996,Juli,446.0
14,1996,Juli,427.0
15,1996,Juli,395.0
16,1996,Juli,363.0
17,1996,Juli,335.0
18,1996,Juli,313.0
19,1996,Juli,295.0
20,1996,Juli,281.0
21,1996,Juli,269.0
22,1996,Juli,257.0
23,1996,Juli,245.0
24,1996,Juli,225.0
25,1996,Juli,230.0
26,1996,Juli,231.0
27,1996,Juli,228.0
28,1996,Juli,218.0
29,1996,Juli,199.0
30,1996,Juli,191.0
31,1996,Juli,191.0
1,1997,Juli,380.0
2,1997,Juli,370.0
3,1997,Juli,369.0
4,1997,Juli,362.0
5,1997,Juli,357.0
6,1997,Juli,347.0
7,1997,Juli,350.0
8,1997,Juli,357.0
9,1997,Juli,375.0
10,1997,Juli,393.0
11,1997,Juli,393.0
12,1997,Juli,375.0
13,1997,Juli,357.0
14,1997,Juli,351.0
15,1997,Juli,347.0
16,1997,Juli,346.0
17,1997,Juli,349.0
18,1997,Juli,339.0
19,1997,Juli,334.0
20,1997,Juli,328.0
21,1997,Juli,332.0
22,1997,Juli,358.0
23,1997,Juli,380.0
24,1997,Juli,371.0
25,1997,Juli,364.0
26,1997,Juli,351.0
27,1997,Juli,349.0
28,1997,Juli,350.0
29,1997,Juli,357.0
30,1997,Juli,366.0
31,1997,Juli,359.0
1,1998,Juli,206.0
2,1998,Juli,198.0
3,1998,Juli,190.0
4,1998,Juli,184.0
5,1998,Juli,179.0
6,1998,Juli,179.0
7,1998,Juli,187.0
8,1998,Juli,193.0
9,1998,Juli,199.0
10,1998,Juli,195.0
11,1998,Juli,193.0
12,1998,Juli,193.0
13,1998,Juli,198.0
14,1998,Juli,210.0
15,1998,Juli,218.0
16,1998,Juli,214.0
17,1998,Juli,205.0
18,1998,Juli,203.0
19,1998,Juli,209.0
20,1998,Juli,201.0
21,1998,Juli,189.0
22,1998,Juli,178.0
23,1998,Juli,169.0
24,1998,Juli,170.0
25,1998,Juli,163.0
26,1998,Juli,161.0
27,1998,Juli,154.0
28,1998,Juli,148.0
29,1998,Juli,145.0
30,1998,Juli,148.0
31,1998,Juli,161.0
1,1999,Juli,363.0
2,1999,Juli,363.0
3,1999,Juli,354.0
4,1999,Juli,351.0
5,1999,Juli,344.0
6,1999,Juli,341.0
7,1999,Juli,334.0
8,1999,Juli,377.0
9,1999,Juli,380.0
10,1999,Juli,378.0
11,1999,Juli,367.0
12,1999,Juli,359.0
13,1999,Juli,355.0
14,1999,Juli,363.0
15,1999,Juli,376.0
16,1999,Juli,383.0
17,1999,Juli,411.0
18,1999,Juli,423.0
19,1999,Juli,405.0
20,1999,Juli,382.0
21,1999,Juli,359.0
22,1999,Juli,348.0
23,1999,Juli,339.0
24,1999,Juli,330.0
25,1999,Juli,323.0
26,1999,Juli,309.0
27,1999,Juli,297.0
28,1999,Juli,283.0
29,1999,Juli,272.0
30,1999,Juli,262.0
31,1999,Juli,259.0
1,2000,Juli,209.0
2,2000,Juli,207.0
3,2000,Juli,221.0
4,2000,Juli,227.0
5,2000,Juli,243.0
6,2000,Juli,241.0
7,2000,Juli,241.0
8,2000,Juli,244.0
9,2000,Juli,254.0
10,2000,Juli,289.0
11,2000,Juli,282.0
12,2000,Juli,340.0
13,2000,Juli,347.0
14,2000,Juli,349.0
15,2000,Juli,344.0
16,2000,Juli,359.0
17,2000,Juli,391.0
18,2000,Juli,418.0
19,2000,Juli,434.0
20,2000,Juli,426.0
21,2000,Juli,399.0
22,2000,Juli,370.0
23,2000,Juli,345.0
24,2000,Juli,324.0
25,2000,Juli,315.0
26,2000,Juli,314.0
27,2000,Juli,302.0
28,2000,Juli,349.0
29,2000,Juli,360.0
30,2000,Juli,357.0
31,2000,Juli,349.0
1,2001,Juli,367.0
2,2001,Juli,362.0
3,2001,Juli,355.0
4,2001,Juli,333.0
5,2001,Juli,311.0
6,2001,Juli,311.0
7,2001,Juli,303.0
8,2001,Juli,304.0
9,2001,Juli,305.0
10,2001,Juli,300.0
11,2001,Juli,305.0
12,2001,Juli,299.0
13,2001,Juli,293.0
14,2001,Juli,290.0
15,2001,Juli,298.0
16,2001,Juli,311.0
17,2001,Juli,303.0
18,2001,Juli,316.0
19,2001,Juli,354.0
20,2001,Juli,390.0
21,2001,Juli,378.0
22,2001,Juli,355.0
23,2001,Juli,339.0
24,2001,Juli,334.0
25,2001,Juli,334.0
26,2001,Juli,332.0
27,2001,Juli,325.0
28,2001,Juli,316.0
29,2001,Juli,302.0
30,2001,Juli,289.0
31,2001,Juli,282.0
1,2002,Juli,258.0
2,2002,Juli,268.0
3,2002,Juli,261.0
4,2002,Juli,258.0
5,2002,Juli,251.0
6,2002,Juli,248.0
7,2002,Juli,241.0
8,2002,Juli,234.0
9,2002,Juli,231.0
10,2002,Juli,230.0
11,2002,Juli,247.0
12,2002,Juli,250.0
13,2002,Juli,245.0
14,2002,Juli,237.0
15,2002,Juli,228.0
16,2002,Juli,231.0
17,2002,Juli,229.0
18,2002,Juli,233.0
19,2002,Juli,307.0
20,2002,Juli,364.0
21,2002,Juli,380.0
22,2002,Juli,375.0
23,2002,Juli,344.0
24,2002,Juli,315.0
25,2002,Juli,297.0
26,2002,Juli,284.0
27,2002,Juli,277.0
28,2002,Juli,269.0
29,2002,Juli,264.0
30,2002,Juli,248.0
31,2002,Juli,237.0
1,2003,Juli,161.0
2,2003,Juli,157.0
3,2003,Juli,160.0
4,2003,Juli,175.0
5,2003,Juli,184.0
6,2003,Juli,187.0
7,2003,Juli,183.0
8,2003,Juli,187.0
9,2003,Juli,177.0
10,2003,Juli,166.0
11,2003,Juli,151.0
12,2003,Juli,146.0
13,2003,Juli,143.0
14,2003,Juli,131.0
15,2003,Juli,125.0
16,2003,Juli,117.0
17,2003,Juli,112.0
18,2003,Juli,110.0
19,2003,Juli,115.0
20,2003,Juli,113.0
21,2003,Juli,114.0
22,2003,Juli,122.0
23,2003,Juli,137.0
24,2003,Juli,133.0
25,2003,Juli,136.0
26,2003,Juli,126.0
27,2003,Juli,135.0
28,2003,Juli,148.0
29,2003,Juli,153.0
30,2003,Juli,157.0
31,2003,Juli,156.0
1,2004,Juli,193.0
2,2004,Juli,190.0
3,2004,Juli,188.0
4,2004,Juli,198.0
5,2004,Juli,201.0
6,2004,Juli,198.0
7,2004,Juli,188.0
8,2004,Juli,183.0
9,2004,Juli,183.0
10,2004,Juli,214.0
11,2004,Juli,222.0
12,2004,Juli,226.0
13,2004,Juli,231.0
14,2004,Juli,230.0
15,2004,Juli,227.0
16,2004,Juli,228.0
17,2004,Juli,223.0
18,2004,Juli,226.0
19,2004,Juli,222.0
20,2004,Juli,226.0
21,2004,Juli,215.0
22,2004,Juli,219.0
23,2004,Juli,205.0
24,2004,Juli,203.0
25,2004,Juli,203.0
26,2004,Juli,215.0
27,2004,Juli,213.0
28,2004,Juli,216.0
29,2004,Juli,219.0
30,2004,Juli,206.0
31,2004,Juli,193.0
1,2005,Juli,225.0
2,2005,Juli,232.0
3,2005,Juli,226.0
4,2005,Juli,221.0
5,2005,Juli,215.0
6,2005,Juli,207.0
7,2005,Juli,206.0
8,2005,Juli,204.0
9,2005,Juli,225.0
10,2005,Juli,230.0
11,2005,Juli,226.0
12,2005,Juli,225.0
13,2005,Juli,214.0
14,2005,Juli,209.0
15,2005,Juli,205.0
16,2005,Juli,201.0
17,2005,Juli,191.0
18,2005,Juli,179.0
19,2005,Juli,172.0
20,2005,Juli,162.0
21,2005,Juli,157.0
22,2005,Juli,163.0
23,2005,Juli,174.0
24,2005,Juli,175.0
25,2005,Juli,169.0
26,2005,Juli,173.0
27,2005,Juli,167.0
28,2005,Juli,174.0
29,2005,Juli,188.0
30,2005,Juli,195.0
31,2005,Juli,195.0
1,2006,Juli,253.0
2,2006,Juli,257.0
3,2006,Juli,246.0
4,2006,Juli,238.0
5,2006,Juli,221.0
6,2006,Juli,212.0
7,2006,Juli,205.0
8,2006,Juli,207.0
9,2006,Juli,228.0
10,2006,Juli,235.0
11,2006,Juli,234.0
12,2006,Juli,219.0
13,2006,Juli,201.0
14,2006,Juli,190.0
15,2006,Juli,190.0
16,2006,Juli,180.0
17,2006,Juli,177.0
18,2006,Juli,168.0
19,2006,Juli,157.0
20,2006,Juli,151.0
21,2006,Juli,148.0
22,2006,Juli,138.0
23,2006,Juli,134.0
24,2006,Juli,134.0
25,2006,Juli,138.0
26,2006,Juli,138.0
27,2006,Juli,135.0
28,2006,Juli,126.0
29,2006,Juli,125.0
30,2006,Juli,136.0
31,2006,Juli,138.0
1,2007,Juli,338.0
2,2007,Juli,328.0
3,2007,Juli,303.0
4,2007,Juli,297.0
5,2007,Juli,318.0
6,2007,Juli,376.0
7,2007,Juli,398.0
8,2007,Juli,428.0
9,2007,Juli,424.0
10,2007,Juli,407.0
11,2007,Juli,399.0
12,2007,Juli,397.0
13,2007,Juli,394.0
14,2007,Juli,398.0
15,2007,Juli,400.0
16,2007,Juli,400.0
17,2007,Juli,361.0
18,2007,Juli,337.0
19,2007,Juli,319.0
20,2007,Juli,311.0
21,2007,Juli,312.0
22,2007,Juli,304.0
23,2007,Juli,295.0
24,2007,Juli,299.0
25,2007,Juli,319.0
26,2007,Juli,341.0
27,2007,Juli,340.0
28,2007,Juli,334.0
29,2007,Juli,320.0
30,2007,Juli,311.0
31,2007,Juli,301.0
1,2008,Juli,240.0
2,2008,Juli,237.0
3,2008,Juli,242.0
4,2008,Juli,244.0
5,2008,Juli,247.0
6,2008,Juli,250.0
7,2008,Juli,253.0
8,2008,Juli,252.0
9,2008,Juli,250.0
10,2008,Juli,256.0
11,2008,Juli,253.0
12,2008,Juli,232.0
13,2008,Juli,225.0
14,2008,Juli,220.0
15,2008,Juli,219.0
16,2008,Juli,228.0
17,2008,Juli,243.0
18,2008,Juli,275.0
19,2008,Juli,294.0
20,2008,Juli,298.0
21,2008,Juli,305.0
22,2008,Juli,310.0
23,2008,Juli,292.0
24,2008,Juli,275.0
25,2008,Juli,267.0
26,2008,Juli,256.0
27,2008,Juli,249.0
28,2008,Juli,243.0
29,2008,Juli,243.0
30,2008,Juli,245.0
31,2008,Juli,227.0
1,2009,Juli,290.0
2,2009,Juli,268.0
3,2009,Juli,261.0
4,2009,Juli,253.0
5,2009,Juli,249.0
6,2009,Juli,262.0
7,2009,Juli,260.0
8,2009,Juli,268.0
9,2009,Juli,280.0
10,2009,Juli,281.0
11,2009,Juli,266.0
12,2009,Juli,262.0
13,2009,Juli,258.0
14,2009,Juli,244.0
15,2009,Juli,236.0
16,2009,Juli,258.0
17,2009,Juli,271.0
18,2009,Juli,320.0
19,2009,Juli,318.0
20,2009,Juli,315.0
21,2009,Juli,357.0
22,2009,Juli,392.0
23,2009,Juli,379.0
24,2009,Juli,350.0
25,2009,Juli,344.0
26,2009,Juli,328.0
27,2009,Juli,312.0
28,2009,Juli,297.0
29,2009,Juli,285.0
30,2009,Juli,275.0
31,2009,Juli,269.0
1,2010,Juli,242.0
2,2010,Juli,235.0
3,2010,Juli,224.0
4,2010,Juli,228.0
5,2010,Juli,225.0
6,2010,Juli,219.0
7,2010,Juli,231.0
8,2010,Juli,230.0
9,2010,Juli,217.0
10,2010,Juli,209.0
11,2010,Juli,200.0
12,2010,Juli,194.0
13,2010,Juli,191.0
14,2010,Juli,186.0
15,2010,Juli,189.0
16,2010,Juli,192.0
17,2010,Juli,198.0
18,2010,Juli,194.0
19,2010,Juli,196.0
20,2010,Juli,190.0
21,2010,Juli,190.0
22,2010,Juli,213.0
23,2010,Juli,213.0
24,2010,Juli,174.0
25,2010,Juli,186.0
26,2010,Juli,211.0
27,2010,Juli,249.0
28,2010,Juli,262.0
29,2010,Juli,258.0
30,2010,Juli,262.0
31,2010,Juli,266.0
1,2011,Juli,160.0
2,2011,Juli,160.0
3,2011,Juli,178.0
4,2011,Juli,221.0
5,2011,Juli,219.0
6,2011,Juli,205.0
7,2011,Juli,197.0
8,2011,Juli,180.0
9,2011,Juli,167.0
10,2011,Juli,165.0
11,2011,Juli,180.0
12,2011,Juli,190.0
13,2011,Juli,181.0
14,2011,Juli,181.0
15,2011,Juli,190.0
16,2011,Juli,214.0
17,2011,Juli,248.0
18,2011,Juli,263.0
19,2011,Juli,243.0
20,2011,Juli,241.0
21,2011,Juli,240.0
22,2011,Juli,236.0
23,2011,Juli,260.0
24,2011,Juli,270.0
25,2011,Juli,282.0
26,2011,Juli,276.0
27,2011,Juli,270.0
28,2011,Juli,272.0
29,2011,Juli,276.0
30,2011,Juli,268.0
31,2011,Juli,260.0
1,2012,Juli,305.0
2,2012,Juli,310.0
3,2012,Juli,319.0
4,2012,Juli,323.0
5,2012,Juli,321.0
6,2012,Juli,320.0
7,2012,Juli,327.0
8,2012,Juli,330.0
9,2012,Juli,328.0
10,2012,Juli,330.0
11,2012,Juli,327.0
12,2012,Juli,310.0
13,2012,Juli,302.0
14,2012,Juli,299.0
15,2012,Juli,327.0
16,2012,Juli,378.0
17,2012,Juli,349.0
18,2012,Juli,335.0
19,2012,Juli,317.0
20,2012,Juli,299.0
21,2012,Juli,277.0
22,2012,Juli,258.0
23,2012,Juli,248.0
24,2012,Juli,239.0
25,2012,Juli,230.0
26,2012,Juli,218.0
27,2012,Juli,205.0
28,2012,Juli,204.0
29,2012,Juli,201.0
30,2012,Juli,213.0
31,2012,Juli,226.0
1,2013,Juli,376.0
2,2013,Juli,361.0
3,2013,Juli,352.0
4,2013,Juli,347.0
5,2013,Juli,346.0
6,2013,Juli,346.0
7,2013,Juli,340.0
8,2013,Juli,344.0
9,2013,Juli,329.0
10,2013,Juli,310.0
11,2013,Juli,296.0
12,2013,Juli,287.0
13,2013,Juli,280.0
14,2013,Juli,274.0
15,2013,Juli,267.0
16,2013,Juli,259.0
17,2013,Juli,251.0
18,2013,Juli,242.0
19,2013,Juli,235.0
20,2013,Juli,229.0
21,2013,Juli,223.0
22,2013,Juli,219.0
23,2013,Juli,214.0
24,2013,Juli,212.0
25,2013,Juli,212.0
26,2013,Juli,217.0
27,2013,Juli,217.0
28,2013,Juli,218.0
29,2013,Juli,208.0
30,2013,Juli,207.0
31,2013,Juli,213.0
1,2014,Juli,152.0
2,2014,Juli,153.0
3,2014,Juli,160.0
4,2014,Juli,165.0
5,2014,Juli,161.0
6,2014,Juli,158.0
7,2014,Juli,161.0
8,2014,Juli,163.0
9,2014,Juli,196.0
10,2014,Juli,260.0
11,2014,Juli,299.0
12,2014,Juli,334.0
13,2014,Juli,333.0
14,2014,Juli,331.0
15,2014,Juli,349.0
16,2014,Juli,355.0
17,2014,Juli,353.0
18,2014,Juli,343.0
19,2014,Juli,335.0
20,2014,Juli,315.0
21,2014,Juli,301.0
22,2014,Juli,294.0
23,2014,Juli,291.0
24,2014,Juli,309.0
25,2014,Juli,360.0
26,2014,Juli,392.0
27,2014,Juli,405.0
28,2014,Juli,379.0
29,2014,Juli,355.0
30,2014,Juli,358.0
31,2014,Juli,428.0
1,2015,Juli,252.0
2,2015,Juli,236.0
3,2015,Juli,225.0
4,2015,Juli,216.0
5,2015,Juli,210.0
6,2015,Juli,204.0
7,2015,Juli,196.0
8,2015,Juli,191.0
9,2015,Juli,185.0
10,2015,Juli,187.0
11,2015,Juli,186.0
12,2015,Juli,184.0
13,2015,Juli,175.0
14,2015,Juli,171.0
15,2015,Juli,165.0
16,2015,Juli,160.0
17,2015,Juli,158.0
18,2015,Juli,150.0
19,2015,Juli,147.0
20,2015,Juli,154.0
21,2015,Juli,148.0
22,2015,Juli,148.0
23,2015,Juli,140.0
24,2015,Juli,131.0
25,2015,Juli,133.0
26,2015,Juli,143.0
27,2015,Juli,145.0
28,2015,Juli,149.0
29,2015,Juli,146.0
30,2015,Juli,140.0
31,2015,Juli,132.0
1,2016,Juli,488.0
2,2016,Juli,464.0
3,2016,Juli,443.0
4,2016,Juli,429.0
5,2016,Juli,420.0
6,2016,Juli,403.0
7,2016,Juli,387.0
8,2016,Juli,369.0
9,2016,Juli,352.0
10,2016,Juli,331.0
11,2016,Juli,319.0
12,2016,Juli,301.0
13,2016,Juli,287.0
14,2016,Juli,283.0
15,2016,Juli,294.0
16,2016,Juli,326.0
17,2016,Juli,353.0
18,2016,Juli,363.0
19,2016,Juli,359.0
20,2016,Juli,345.0
21,2016,Juli,328.0
22,2016,Juli,311.0
23,2016,Juli,313.0
24,2016,Juli,315.0
25,2016,Juli,328.0
26,2016,Juli,311.0
27,2016,Juli,298.0
28,2016,Juli,281.0
29,2016,Juli,288.0
30,2016,Juli,290.0
31,2016,Juli,280.0
1,2017,Juli,171.0
2,2017,Juli,199.0
3,2017,Juli,204.0
4,2017,Juli,190.0
5,2017,Juli,176.0
6,2017,Juli,170.0
7,2017,Juli,168.0
8,2017,Juli,164.0
9,2017,Juli,158.0
10,2017,Juli,153.0
11,2017,Juli,152.0
12,2017,Juli,155.0
13,2017,Juli,175.0
14,2017,Juli,187.0
15,2017,Juli,187.0
16,2017,Juli,173.0
17,2017,Juli,161.0
18,2017,Juli,147.0
19,2017,Juli,140.0
20,2017,Juli,150.0
21,2017,Juli,138.0
22,2017,Juli,130.0
23,2017,Juli,139.0
24,2017,Juli,149.0
25,2017,Juli,159.0
26,2017,Juli,192.0
27,2017,Juli,188.0
28,2017,Juli,207.0
29,2017,Juli,261.0
30,2017,Juli,280.0
31,2017,Juli,264.0
1,2019,Juli,251.0
2,2019,Juli,245.0
3,2019,Juli,240.0
4,2019,Juli,238.0
5,2019,Juli,234.0
6,2019,Juli,234.0
7,2019,Juli,228.0
8,2019,Juli,220.0
9,2019,Juli,222.0
10,2019,Juli,219.0
11,2019,Juli,219.0
12,2019,Juli,214.0
13,2019,Juli,215.0
14,2019,Juli,219.0
15,2019,Juli,218.0
16,2019,Juli,206.0
17,2019,Juli,192.0
18,2019,Juli,187.0
19,2019,Juli,186.0
20,2019,Juli,180.0
21,2019,Juli,179.0
22,2019,Juli,168.0
23,2019,Juli,162.0
24,2019,Juli,155.0
25,2019,Juli,148.0
26,2019,Juli,145.0
27,2019,Juli,140.0
28,2019,Juli,135.0
29,2019,Juli,142.0
30,2019,Juli,156.0
31,2019,Juli,177.0
1,2020,Juli,176.0
2,2020,Juli,187.0
3,2020,Juli,205.0
4,2020,Juli,214.0
5,2020,Juli,214.0
6,2020,Juli,214.0
7,2020,Juli,224.0
8,2020,Juli,216.0
9,2020,Juli,209.0
10,2020,Juli,198.0
11,2020,Juli,185.0
12,2020,Juli,174.0
13,2020,Juli,163.0
14,2020,Juli,158.0
15,2020,Juli,168.0
16,2020,Juli,175.0
17,2020,Juli,173.0
18,2020,Juli,171.0
19,2020,Juli,166.0
20,2020,Juli,164.0
21,2020,Juli,164.0
22,2020,Juli,161.0
23,2020,Juli,148.0
24,2020,Juli,143.0
25,2020,Juli,138.0
26,2020,Juli,133.0
27,2020,Juli,141.0
28,2020,Juli,147.0
29,2020,Juli,154.0
30,2020,Juli,146.0
31,2020,Juli,135.0
1,2021,Juli,370.0
2,2021,Juli,390.0
3,2021,Juli,399.0
4,2021,Juli,407.0
5,2021,Juli,401.0
6,2021,Juli,386.0
7,2021,Juli,374.0
8,2021,Juli,373.0
9,2021,Juli,358.0
10,2021,Juli,363.0
11,2021,Juli,394.0
12,2021,Juli,460.0
13,2021,Juli,493.0
14,2021,Juli,509.0
15,2021,Juli,595.0
16,2021,Juli,712.0
17,2021,Juli,755.0
18,2021,Juli,737.0
19,2021,Juli,685.0
20,2021,Juli,643.0
21,2021,Juli,604.0
22,2021,Juli,568.0
23,2021,Juli,539.0
24,2021,Juli,510.0
25,2021,Juli,483.0
26,2021,Juli,466.0
27,2021,Juli,459.0
28,2021,Juli,445.0
29,2021,Juli,452.0
30,2021,Juli,446.0
31,2021,Juli,427.0
1,2018,Juli,165.0
2,2018,Juli,163.0
3,2018,Juli,157.0
4,2018,Juli,149.0
5,2018,Juli,146.0
6,2018,Juli,152.0
7,2018,Juli,162.0
8,2018,Juli,171.0
9,2018,Juli,183.0
10,2018,Juli,182.0
11,2018,Juli,176.0
12,2018,Juli,163.0
13,2018,Juli,155.0
14,2018,Juli,149.0
15,2018,Juli,142.0
16,2018,Juli,131.0
17,2018,Juli,124.0
18,2018,Juli,122.0
19,2018,Juli,124.0
20,2018,Juli,120.0
21,2018,Juli,122.0
22,2018,Juli,115.0
23,2018,Juli,115.0
24,2018,Juli,119.0
25,2018,Juli,130.0
26,2018,Juli,125.0
27,2018,Juli,119.0
28,2018,Juli,111.0
29,2018,Juli,105.0
30,2018,Juli,100.0
31,2018,Juli,97.0
1,2022,Juli,165.0
2,2022,Juli,153.0
3,2022,Juli,142.0
4,2022,Juli,153.0
5,2022,Juli,164.0
6,2022,Juli,157.0
7,2022,Juli,146.0
8,2022,Juli,138.0
9,2022,Juli,143.0
10,2022,Juli,144.0
11,2022,Juli,141.0
12,2022,Juli,129.0
13,2022,Juli,122.0
14,2022,Juli,110.0
15,2022,Juli,101.0
16,2022,Juli,95.0
17,2022,Juli,88.0
18,2022,Juli,82.0
19,2022,Juli,77.0
20,2022,Juli,77.0
21,2022,Juli,74.0
22,2022,Juli,81.0
23,2022,Juli,83.0
24,2022,Juli,81.0
25,2022,Juli,81.0
26,2022,Juli,75.0
27,2022,Juli,71.0
28,2022,Juli,71.0
29,2022,Juli,69.0
30,2022,Juli,68.0
31,2022,Juli,68.0
1,1996,August,207.0
2,1996,August,206.0
3,1996,August,195.0
4,1996,August,179.0
5,1996,August,167.0
6,1996,August,173.0
7,1996,August,195.0
8,1996,August,198.0
9,1996,August,195.0
10,1996,August,194.0
11,1996,August,196.0
12,1996,August,208.0
13,1996,August,214.0
14,1996,August,215.0
15,1996,August,236.0
16,1996,August,263.0
17,1996,August,262.0
18,1996,August,252.0
19,1996,August,232.0
20,1996,August,222.0
21,1996,August,206.0
22,1996,August,200.0
23,1996,August,208.0
24,1996,August,194.0
25,1996,August,189.0
26,1996,August,191.0
27,1996,August,185.0
28,1996,August,177.0
29,1996,August,186.0
30,1996,August,215.0
31,1996,August,227.0
1,1997,August,349.0
2,1997,August,342.0
3,1997,August,333.0
4,1997,August,329.0
5,1997,August,320.0
6,1997,August,310.0
7,1997,August,300.0
8,1997,August,288.0
9,1997,August,282.0
10,1997,August,281.0
11,1997,August,276.0
12,1997,August,277.0
13,1997,August,262.0
14,1997,August,252.0
15,1997,August,245.0
16,1997,August,234.0
17,1997,August,233.0
18,1997,August,230.0
19,1997,August,222.0
20,1997,August,219.0
21,1997,August,215.0
22,1997,August,213.0
23,1997,August,205.0
24,1997,August,201.0
25,1997,August,200.0
26,1997,August,191.0
27,1997,August,180.0
28,1997,August,186.0
29,1997,August,192.0
30,1997,August,195.0
31,1997,August,198.0
1,1998,August,169.0
2,1998,August,170.0
3,1998,August,165.0
4,1998,August,163.0
5,1998,August,163.0
6,1998,August,163.0
7,1998,August,166.0
8,1998,August,153.0
9,1998,August,144.0
10,1998,August,140.0
11,1998,August,133.0
12,1998,August,127.0
13,1998,August,123.0
14,1998,August,120.0
15,1998,August,114.0
16,1998,August,112.0
17,1998,August,113.0
18,1998,August,108.0
19,1998,August,100.0
20,1998,August,100.0
21,1998,August,98.0
22,1998,August,104.0
23,1998,August,107.0
24,1998,August,111.0
25,1998,August,126.0
26,1998,August,131.0
27,1998,August,158.0
28,1998,August,174.0
29,1998,August,179.0
30,1998,August,174.0
31,1998,August,165.0
1,1999,August,252.0
2,1999,August,247.0
3,1999,August,236.0
4,1999,August,228.0
5,1999,August,222.0
6,1999,August,223.0
7,1999,August,224.0
8,1999,August,229.0
9,1999,August,228.0
10,1999,August,230.0
11,1999,August,239.0
12,1999,August,229.0
13,1999,August,233.0
14,1999,August,247.0
15,1999,August,269.0
16,1999,August,267.0
17,1999,August,287.0
18,1999,August,279.0
19,1999,August,275.0
20,1999,August,277.0
21,1999,August,277.0
22,1999,August,270.0
23,1999,August,265.0
24,1999,August,277.0
25,1999,August,272.0
26,1999,August,256.0
27,1999,August,253.0
28,1999,August,253.0
29,1999,August,244.0
30,1999,August,238.0
31,1999,August,244.0
1,2000,August,376.0
2,2000,August,376.0
3,2000,August,356.0
4,2000,August,358.0
5,2000,August,349.0
6,2000,August,335.0
7,2000,August,322.0
8,2000,August,311.0
9,2000,August,300.0
10,2000,August,340.0
11,2000,August,363.0
12,2000,August,347.0
13,2000,August,336.0
14,2000,August,325.0
15,2000,August,314.0
16,2000,August,300.0
17,2000,August,289.0
18,2000,August,277.0
19,2000,August,269.0
20,2000,August,267.0
21,2000,August,279.0
22,2000,August,285.0
23,2000,August,274.0
24,2000,August,276.0
25,2000,August,278.0
26,2000,August,263.0
27,2000,August,245.0
28,2000,August,254.0
29,2000,August,244.0
30,2000,August,232.0
31,2000,August,229.0
1,2001,August,270.0
2,2001,August,257.0
3,2001,August,249.0
4,2001,August,240.0
5,2001,August,241.0
6,2001,August,250.0
7,2001,August,255.0
8,2001,August,264.0
9,2001,August,272.0
10,2001,August,273.0
11,2001,August,264.0
12,2001,August,264.0
13,2001,August,256.0
14,2001,August,254.0
15,2001,August,245.0
16,2001,August,238.0
17,2001,August,230.0
18,2001,August,221.0
19,2001,August,215.0
20,2001,August,217.0
21,2001,August,220.0
22,2001,August,212.0
23,2001,August,221.0
24,2001,August,220.0
25,2001,August,210.0
26,2001,August,203.0
27,2001,August,198.0
28,2001,August,193.0
29,2001,August,183.0
30,2001,August,177.0
31,2001,August,174.0
1,2002,August,228.0
2,2002,August,229.0
3,2002,August,240.0
4,2002,August,260.0
5,2002,August,251.0
6,2002,August,234.0
7,2002,August,233.0
8,2002,August,221.0
9,2002,August,221.0
10,2002,August,235.0
11,2002,August,247.0
12,2002,August,256.0
13,2002,August,270.0
14,2002,August,336.0
15,2002,August,367.0
16,2002,August,395.0
17,2002,August,381.0
18,2002,August,363.0
19,2002,August,349.0
20,2002,August,343.0
21,2002,August,332.0
22,2002,August,330.0
23,2002,August,327.0
24,2002,August,322.0
25,2002,August,310.0
26,2002,August,288.0
27,2002,August,272.0
28,2002,August,256.0
29,2002,August,266.0
30,2002,August,305.0
31,2002,August,287.0
1,2003,August,154.0
2,2003,August,150.0
3,2003,August,145.0
4,2003,August,141.0
5,2003,August,133.0
6,2003,August,124.0
7,2003,August,118.0
8,2003,August,113.0
9,2003,August,108.0
10,2003,August,100.0
11,2003,August,94.0
12,2003,August,92.0
13,2003,August,87.0
14,2003,August,84.0
15,2003,August,79.0
16,2003,August,74.0
17,2003,August,74.0
18,2003,August,78.0
19,2003,August,99.0
20,2003,August,96.0
21,2003,August,98.0
22,2003,August,95.0
23,2003,August,89.0
24,2003,August,85.0
25,2003,August,80.0
26,2003,August,76.0
27,2003,August,74.0
28,2003,August,71.0
29,2003,August,71.0
30,2003,August,77.0
31,2003,August,86.0
1,2004,August,184.0
2,2004,August,177.0
3,2004,August,173.0
4,2004,August,161.0
5,2004,August,161.0
6,2004,August,153.0
7,2004,August,150.0
8,2004,August,145.0
9,2004,August,157.0
10,2004,August,161.0
11,2004,August,149.0
12,2004,August,164.0
13,2004,August,161.0
14,2004,August,159.0
15,2004,August,179.0
16,2004,August,188.0
17,2004,August,197.0
18,2004,August,190.0
19,2004,August,195.0
20,2004,August,197.0
21,2004,August,203.0
22,2004,August,190.0
23,2004,August,201.0
24,2004,August,201.0
25,2004,August,197.0
26,2004,August,201.0
27,2004,August,222.0
28,2004,August,242.0
29,2004,August,245.0
30,2004,August,269.0
31,2004,August,294.0
1,2005,August,193.0
2,2005,August,198.0
3,2005,August,183.0
4,2005,August,164.0
